a0,b0,c0,beta,p5,Media,Variancia,Assimetria,Curtose,ACF_5,ACF_10,ACF_15,ACF_20,ACF_Q1,ACF_Q2
0.6372386634440393,0.5527905854430258,0.8068338544623098,0.10023774843461748,0.12081900368986208,0.0004020732152770993,3.735846375865305e-05,0.6775783035554103,3.396188217874667,-0.013215341346186496,-0.040558480780804734,-0.06648412411051396,-0.06889991350998326,0.07888931183113895,-0.009503651382133074
0.5578071638295237,0.8122625771755766,0.6422215733891123,0.2729486390890669,0.12536275362485713,0.0005569106144958035,2.411558602762768e-05,0.40891075729742643,2.755478661470275,-0.13027878782073915,0.009388230469320802,-0.020899334671739496,-0.07130553958960704,0.29582778083209205,0.04798528721366167
0.6591391920998597,0.5344191214216837,0.7034663510932261,0.25958455386574975,0.10322073280008401,0.00011415408595437452,1.3830876813540364e-05,0.41639683049822274,2.909719068896967,-0.08137692776453552,-0.02858006246875356,-0.02750744275999801,-0.050115595675466154,0.12282521831837973,-0.03681217999150334
0.501528642055938,0.6737850317874501,0.8571586627065251,0.23094602442117962,0.07344925427507219,0.00011508773547337104,1.1608745919182061e-05,0.6568279804954781,3.624268026152561,-0.03613929877380985,-0.06155354477324996,0.004779940892941148,-0.041584748614657704,0.09650427504948761,-0.04569342479749165
0.5459627254276931,0.6220942940657307,0.748852239303879,0.19445440840247902,0.10369899530894058,0.0003451489417012137,2.099563176056133e-05,0.699664938531151,3.418333645137931,-0.01722033549082789,-0.07130505927789539,-0.08392201278045634,-0.08037041066927626,0.17747633531324372,0.03803206127610518
0.896142192095791,0.5884442415175551,0.8966035063660435,0.13376984525203567,0.07081954850420513,0.0004765412913056207,1.534928776493841e-05,0.642092459603973,3.173257108681592,-0.057744458366620496,-0.048351357211929194,0.054996852473606625,-0.1165430302347001,0.20019878751685327,0.030514054828908736
0.8961261201737831,0.6519806881446245,0.6219452007606917,0.24621356456904728,0.09156150016997791,0.00023933966945800634,9.713608271732472e-06,0.3777375874510011,2.7732672019257163,0.003248217526307577,0.04957902264656103,-0.06674474769403711,-0.07019683632858836,0.21757751553952248,0.04759453919778381
0.6209144970257626,0.8669075559983989,0.656311070333767,0.11211403238737568,0.08202188660305777,-6.987340136592727e-05,1.3230423083357594e-05,0.428789490360706,2.7948666907266198,-0.03821585194601914,-0.08841292019428205,-0.012149508425048663,-0.1461867506024644,0.30731028407360816,0.0056707147254158805
0.7602605424972038,0.8695383108626158,0.7335787519925597,0.12409201253354943,0.12019340408005103,0.0003890446397381169,3.252881954930255e-05,0.6302656768275583,3.4332267453263206,0.005196089179918997,-0.03798372344515827,-0.085896785279046,-0.10278653021847951,0.2291916770107664,0.0679826619412866
0.6346694025774332,0.8267660027309707,0.7535461448722989,0.2510847545332623,0.12367202323897614,4.921599871185784e-05,2.7458836773116516e-05,0.5111374439186075,2.7650453041815966,-0.04699358705417828,0.0510963182519966,-0.027817434397345842,-0.1270954640734578,0.15981538933405245,-0.05995147549240676
